O.S;Status;Cod Classe;Classe;Cod Motivo;Motivo;Cod Oficina;OF;Oficina;Equipamento;Frota;Modelo;Cod Modelo;Cod Categ;Categoria Operacional;Cod Prestador;Prestador;Entrada;Saída Prevista;Saída;H;Descrição da ordem;Unidade;CC;Descrição CC;Operação;Qtd Dias aberto;Status Frotas
152557831;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;7011584;John Deere 7225 J 4x4;949;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;33,42;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3316;MAQUINAS PREPARO DE SOLO;Produção;3;DISPONIVEL
152558622;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;49630;Case Puma 230 4x4;1232;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558624;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;61047;Case Puma 230 4x4;1232;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558626;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;72610;Hidro Roll Metalmag ;262;40;Hidro Roll (Sem Motor);0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558628;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;72611;Hidro Roll Metalmag ;262;40;Hidro Roll (Sem Motor);0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558630;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;74074;Conj. Hirrigação Setorial;1239;28;Implemento Agricola;0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558632;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;92722;Hidro Roll Metalmag ;262;40;Hidro Roll (Sem Motor);0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558634;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;93182;John Deere 7230 J 4x4;1298;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;56,42;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3312;MÁQUINAS CULTIVO;Produção;3;DISPONIVEL
152558636;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;101723;Motobomba MWM 6.12 TCE;1677;17;Moto Bomba;0;0;11/02/2025;11/02/2025 02:42;0;49,76;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 25
";Barra;3341;IRRIGAÇÃO;Produção;3;DISPONIVEL
152558638;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102241;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3319;MEC MAQ PLANTIO MECANIZAD;Produção;3;DISPONIVEL
152558640;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102249;John Deere 6135J;1395;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:19;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3341;IRRIGAÇÃO;Produção;3;DISPONIVEL
152558642;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102251;John Deere 6135J;1395;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:19;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3341;IRRIGAÇÃO;Produção;3;DISPONIVEL
152558644;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102433;Moto Bomba Om 447 - A;498;17;Moto Bomba;0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558646;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102438;Hidro Roll Hirrigabrasil;822;40;Hidro Roll (Sem Motor);0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558647;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102768;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3319;MEC MAQ PLANTIO MECANIZAD;Produção;3;DISPONIVEL
152558649;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102777;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3319;MEC MAQ PLANTIO MECANIZAD;Produção;3;DISPONIVEL
152558651;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;103504;Plant.Cana TMA 2 Linhas;1090;39;Plantadora de Cana;0;0;11/02/2025;11/02/2025 00:30;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3319;MEC MAQ PLANTIO MECANIZAD;Produção;3;DISPONIVEL
152558652;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;107309;Moto Bomba Om 447 - A;498;17;Moto Bomba;0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558654;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;107312;Moto Bomba Om 447 - A;498;17;Moto Bomba;0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558656;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;514075;Hidro Roll Metalmag ;262;40;Hidro Roll (Sem Motor);0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558660;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;50967;Case MX 260 Magnum 4x4;1051;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3344;VINHAÇA LOCALIZADA;Produção;3;DISPONIVEL
152558662;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;81506;John Deere CH570 1L Colhe;1219;11;Colhedora;0;0;11/02/2025;11/02/2025 00:37;0;51,93;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3424;COLHEDORA MUDA;Produção;3;DISPONIVEL
152558664;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;98292;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/02/2025;11/02/2025 00:15;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3318;TRATOR REBOQUE MUDA PICAD;Produção;3;DISPONIVEL
152558666;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;98366;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/02/2025;11/02/2025 00:15;0;52,43;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3318;TRATOR REBOQUE MUDA PICAD;Produção;3;DISPONIVEL
152558668;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;98380;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/02/2025;11/02/2025 00:15;0;52,59;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3318;TRATOR REBOQUE MUDA PICAD;Produção;3;DISPONIVEL
152558670;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;98382;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/02/2025;11/02/2025 00:15;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3318;TRATOR REBOQUE MUDA PICAD;Produção;3;DISPONIVEL
152558672;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;98394;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/02/2025;11/02/2025 00:15;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3318;TRATOR REBOQUE MUDA PICAD;Produção;3;DISPONIVEL
152558674;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;101498;John Deere CH670 1LRevamp;1613;11;Colhedora;0;0;11/02/2025;11/02/2025 00:37;0;57,43;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3424;COLHEDORA MUDA;Produção;3;DISPONIVEL
152558676;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102779;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3319;MEC MAQ PLANTIO MECANIZAD;Produção;3;DISPONIVEL
152558678;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102780;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3344;VINHAÇA LOCALIZADA;Produção;3;DISPONIVEL
152558680;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102783;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3316;MAQUINAS PREPARO DE SOLO;Produção;3;DISPONIVEL
152558682;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;117548;John Deere 3520 Colhedora;675;11;Colhedora;0;0;11/02/2025;11/02/2025 00:37;0;55,43;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3424;COLHEDORA MUDA;Produção;3;DISPONIVEL
152558684;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;4465169;John Deere CH570 1L Colhe;1219;11;Colhedora;0;0;11/02/2025;11/02/2025 00:37;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3424;COLHEDORA MUDA;Produção;3;DISPONIVEL
152558688;Andamento;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;98422;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;0;0;11/02/2025;11/02/2025 00:15;0;53,43;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;3;DISPONIVEL
152558690;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;100828;Case Puma 140 4x4;1409;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:21;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3325;MAQUINAS TRATOS CULTURAIS;Produção;3;DISPONIVEL
152558692;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;101722;Motobomba MWM 6.12 TCE;1677;17;Moto Bomba;0;0;11/02/2025;11/02/2025 02:42;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 25
";Barra;3341;IRRIGAÇÃO;Produção;3;DISPONIVEL
152558694;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102434;Moto Bomba Om 447 - A;498;17;Moto Bomba;0;0;11/02/2025;11/02/2025 00:18;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558696;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102770;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3316;MAQUINAS PREPARO DE SOLO;Produção;3;DISPONIVEL
152558698;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102781;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3319;MEC MAQ PLANTIO MECANIZAD;Produção;3;DISPONIVEL
152558700;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102784;John Deere 8270R 4X4;784;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 00:36;0;0;"Execução plano: PLANO BASICO DE LUBRIFICAÇÃO
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 50
";Barra;3316;MAQUINAS PREPARO DE SOLO;Produção;3;DISPONIVEL
152558923;Andamento;11;Manut. Agreg/Compon.;3;QUEBRA DO EQUIPAMENT;11017;Serviços de Terceiros;Terceiro;Equipamento;98392;MB Axor3131 8x4 Trans.CCT;1418;48;Caminhão Transbordo CCT;5456;TBO COM RAD E TR LTDA ME;11/02/2025;11/02/2025 17:30;0;63,43;"Serviço em terceiro - conserto de condensadora de grunner
";Barra;3460;REB TRANSB PRÓPRIO;Ccta;3;DISPONIVEL
152559232;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;71032;Car.Abrigo Operad.Ecoagro;1092;54;Carreta Abrigo;0;0;11/02/2025;11/02/2025 02:26;0;0;"Execução antecipada do plano: MANUTENÇÃO PREVENTIVA PROGRAMADA devido a uma intervenção originada na Ordem de Serviço: 152555399
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 60/45
";Diamante;3328;IMPLEMENTOS PREPARO SOLO;Produção;3;DISPONIVEL
152558934;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465170;John Deere CH570 1L Colhe;1219;11;Colhedora;0;0;11/02/2025;11/02/2025 06:01;0;0;"A_VZ_I_MEC_1_2,00 - Inspeção realizada no motor diesel, verificar vazamento de lubrificante proximo a vareta de nivél, estpa com vazamento 
";Diamante;3424;COLHEDORA MUDA;Produção;3;DISPONIVEL
152558937;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;11802274;Case Puma 215 4x4 ;1274;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 06:01;0;0;"A_OT_P_MEC_2_6,00 - Inspeção realizada na estrutura, trocar a grade do capô, está quebrada. 8140476_1; 8140475_1; 8162699_9; 8138354_1; 8137622_2; 8137623_1; 8137624_1; 8137066_1; 8137625_1; 8144550_1; 8137626_1; 8137090_1; 8137627_1; 8137607_1; 8137607_1; 8137628_1; 8110861_8; 8137610_1; 8137629_2; 8137608_1; 8137630_1; 8137609_1
";Diamante;3318;TRATOR REBOQUE MUDA PICAD;Produção;3;DISPONIVEL
152558952;Aprovisionamento;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11002;OFICINA CAMPO;Campo;Equipamento;4465170;John Deere CH570 1L Colhe;1219;11;Colhedora;0;0;11/02/2025;11/02/2025 06:01;0;0;"A_SS_P_MEC_2_2, - Inspeção realizada no sistema mecanismo do giro. Trocar embuchamento completo.  8005804_02  8033137_04  8049785_01  8049783_01  8004735_01  8049150_04  8011479_03  8079120_02  8049788_02  8091037_02  8058753_02  NECESSÁRIO CAMINHÇAO MUNK
";Diamante;3424;COLHEDORA MUDA;Produção;3;DISPONIVEL
152559225;Andamento;11;Manut. Agreg/Compon.;39;CONSERTO PNEU;11018;Borracharia Barra;Interna;Equipamento;7011532;Cat 120 Lever Motonivelad;1436;14;Motoniveladora;0;0;11/02/2025;11/02/2025 13:40;0;50,43;0;Barra;3317;MECANIZ MÁQ AMARELAS;Máq Amarelas;3;DISPONIVEL
152558876;Andamento;5;Preventiva Condicional;6;PREDITIVA;11001;OFICINA FIXA;Interna;Equipamento;96663;Volkswagen 31.320 CNC 6x4;571;1;Caminhão;0;0;11/02/2025;11/02/2025 22:00;0;0;"Fixa - sétima e oitava esta desengatando trocar banco do motor
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558896;Andamento;5;Preventiva Condicional;36;SENSITIVA CAMPO;11001;OFICINA FIXA;Interna;Equipamento;96464;Volkswagen 15-180 Worker;440;1;Caminhão;0;0;11/02/2025;11/02/2025 22:00;0;0;"Fixa - trocar bomba injetora, arrumar sanfona do escapamento , trocar maquina da porta LE , trocar guarda pó do cambio, arrumar sinal sonoro do manquim buzina não funciona.
";Barra;3326;TRANSP APOIO TRATOS PRÓPR;Produção;3;DISPONIVEL
119883308;Andamento;1;Corretiva;3;QUEBRA DO EQUIPAMENT;30022;Serviços Terceiros;Terceiro;Equipamento;102771;John Deere 8270R 4X4;784;3;Trator de Pneu;3580;TERRAVERDE MÁQUINAS AGRÍCOLAS LTDA;11/02/2025;11/02/2025 23:00;0;53,41;"Falha: Comando center - modo proteção 
";Diamante;3316;MAQUINAS PREPARO DE SOLO;Produção;3;DISPONIVEL
152558899;Andamento;11;Manut. Agreg/Compon.;3;QUEBRA DO EQUIPAMENT;11030;Serviços Terceiros;Terceiro;Equipamento;96872;Reboque Randon 8,20 M;961;2;Julieta;82961;BS CRONOTACOGRAFOS COMERCIO E SERVICOS D;11/02/2025;11/03/2025 07:00;0;53,55;"SERVIÇO E MANUTENÇÃO EM TACOGRAFOS
";Barra;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;3;DISPONIVEL
152558902;Andamento;11;Manut. Agreg/Compon.;3;QUEBRA DO EQUIPAMENT;11030;Serviços Terceiros;Terceiro;Equipamento;96660;Volkswagen 31.320 CNC 6x4;571;1;Caminhão;82961;BS CRONOTACOGRAFOS COMERCIO E SERVICOS D;11/02/2025;11/03/2025 07:00;0;53,27;"SERVIÇO E MANUTENÇÃO EM TACOGRAFOS
";Barra;3321;TRANSPORTE MUDA PICADA;Produção;3;DISPONIVEL
152558959;Liberado para Programação;5;Preventiva Condicional;27;INSPEÇÃO SENSITIVA;11001;OFICINA FIXA;Interna;Equipamento;72510;Volkswagen 26-220 6x4;520;1;Caminhão;0;0;11/02/2025;11/03/2025 17:30;0;31,93;"FIXA - Verificar freio motor; verificar folga na coluna de direção; trocar coxim de gabina; trocar coxin dianteiro LE do motor; trocar terminal de direção barra longa; embuchar suporte da alavanca do câmbio
";Barra;3225;OFICINA MANUT COLHEDORA;Oficinas;3;DISPONIVEL
152558932;Andamento;5;Preventiva Condicional;36;SENSITIVA CAMPO;11002;OFICINA CAMPO;Campo;Equipamento;102826;Case Maxxum 180 4x4;755;3;Trator de Pneu;0;0;11/02/2025;11/02/2025 13:39;0;0;"REQUISIÇÃO DE FILTRO.
";Diamante;3340;APLICAÇÃO VINHAÇA ADUTORA;Produção;2;DISPONIVEL
152559251;Andamento;5;Preventiva Condicional;6;PREDITIVA;11002;OFICINA CAMPO;Campo;Equipamento;7011532;Cat 120 Lever Motonivelad;1436;14;Motoniveladora;0;0;11/02/2025;11/02/2025 18:00;0;49,43;0;Barra;3317;MECANIZ MÁQ AMARELAS;Máq Amarelas;2;DISPONIVEL
152558941;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;71029;Car.Abrigo Operad.Reptec;1213;54;Carreta Abrigo;0;0;11/02/2025;11/02/2025 18:01;0;0;"Execução antecipada do plano: MANUTENÇÃO PREVENTIVA PROGRAMADA devido a uma intervenção originada na Ordem de Serviço: 152555397
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 60/45
";Diamante;3328;IMPLEMENTOS PREPARO SOLO;Produção;2;DISPONIVEL
152558942;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;71032;Car.Abrigo Operad.Ecoagro;1092;54;Carreta Abrigo;0;0;11/02/2025;11/02/2025 18:04;0;0;"Execução antecipada do plano: MANUTENÇÃO PREVENTIVA PROGRAMADA devido a uma intervenção originada na Ordem de Serviço: 152555399
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 60/45
";Diamante;3328;IMPLEMENTOS PREPARO SOLO;Produção;2;DISPONIVEL
152558943;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102264;Area de Vivencia Malagutt;1487;54;Carreta Abrigo;0;0;11/02/2025;11/02/2025 19:05;0;0;"Execução antecipada do plano: PLANO BASICO DE LUBRIFICAÇÃO devido a uma intervenção originada na Ordem de Serviço: 152556228
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 16/15
";Barra;3344;VINHAÇA LOCALIZADA;Produção;2;DISPONIVEL
152558944;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102265;Area de Vivencia Malagutt;1487;54;Carreta Abrigo;0;0;11/02/2025;11/02/2025 19:06;0;0;"Execução antecipada do plano: PLANO BASICO DE LUBRIFICAÇÃO devido a uma intervenção originada na Ordem de Serviço: 152556216
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 16/15
";Barra;3329;IMPLEMENTOS TRATOS CULTUR;Produção;2;DISPONIVEL
152558945;Programada;2;Preventiva  Sistema;5;PREVENTIVA (MANFRO);11002;OFICINA CAMPO;Campo;Equipamento;102266;Area de Vivencia Malagutt;1487;54;Carreta Abrigo;0;0;11/02/2025;11/02/2025 19:07;0;0;"Execução antecipada do plano: PLANO BASICO DE LUBRIFICAÇÃO devido a uma intervenção originada na Ordem de Serviço: 152556212
Ordem de Serviço programada para o(s) Plano(s) de Manutenção: 16/15
";Barra;3328;IMPLEMENTOS PREPARO SOLO;Produção;2;DISPONIVEL
