O.S;Status;Classe;Frota;Unidade;Centro;Modelo;Entrada;Descrição da O.S;Cód 1;Cód 2;Cód 3;Priorização;Operação;Cód 4;Material/Laudo/Serviço;Semana;DF;Frente;Observação;Ver e Agir ;Engenharia;Aprovisionamento;Execução;Gestão
165529563;Aprovisionamento;Preventiva Condicional;61038;BARRA;3460;Case Puma 230 4x4;02/08/2025;"A_VZ_P_MEC_1,00_1 -  Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_3   8037627_3       
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;100,00%;203;Preventiva;Não listado;Programar;;;
165519128;Liberado para Programação;Preventiva Condicional;139521;BARRA;3420;John Deere CH570 1L Colhe;12/07/2025;"A_MT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de admissão. Instalar proteção do tubo da admissão,esta faltando e gerando atrito.   8137648_1                       f-201 Material disponível na sala de Aprovisionamento 
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;77,31%;210;Preventiva;Não listado;Ver e agir;;;
165529521;Aprovisionamento;Preventiva Condicional;100804;BARRA;3460;Case Puma 230 4x4;02/08/2025;"A_VZ_P_MEC_1,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira da direção está vazando na arruela de aluminio. Trocar arruela de vedação da mangueira da direção.   8133107_2.   - frente 202 
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;69,22%;203;Preventiva;Não listado;Programar;;;
165514797;Aprovisionamento;Preventiva Condicional;100772;BARRA;3460;Case Puma 230 4x4;05/07/2025;"A_VZ_P_MEC_1,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira da direção está vazando na arruela de aluminio. Trocar arruela de vedação da mangueira da direção.   8133107_2.   - frente 202
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;100,00%;202;Preventiva;SEM DEVOLUTIVA;Programar;;;
165519139;Aprovisionamento;Preventiva Condicional;139521;BARRA;3420;John Deere CH570 1L Colhe;12/07/2025;"A_VZ_P_MEC_2,00_1,00 - Inspeção realizada no sitema da suspensão. Trocar o cilindro da suspensão L/D. Está vazando.   3006060_1.    F-201     O MATERIAL NÃO ESTAVA LIBERADO PARA A SEMANA  30 (INFORMAÇÃO PASSADA PELO MECÂNICO HEITOR )
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;77,31%;210;Preventiva;SEM DEVOLUTIVA;Avaliar: Inspeção / Execução;;;
165510862;Aprovisionamento;Preventiva Condicional;100787;BARRA;3460;Case Puma 230 4x4;27/06/2025;"A_VZ_P_MEC_1,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira da direção está vazando na arruela de aluminio. Trocar arruela de vedação da mangueira da direção.   8133107_2.   - frente 206
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;93,15%;206;Preventiva;SEM DEVOLUTIVA;Programar;;;
165520193;Liberado para Programação;Preventiva Condicional;101514;DIA;3420;John Deere CH670 2L Colhe;14/07/2025;"A_MT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de admissão. Instalar proteção do tubo da admissão,esta faltando e gerando atrito.   8137648_1                 F-262 Material disponível na sala de Aprovisionamento 
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;93,80%;262;Preventiva;Não listado;Ver e agir;;;
165520195;Aprovisionamento;Preventiva Condicional;101512;DIA;3420;John Deere CH670 2L Colhe;14/07/2025;"A_MT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de admissão. Instalar proteção do tubo da admissão,esta faltando e gerando atrito.   8137648_1                 F-262

";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;83,87%;262;Inversas;Não listado;Não programar;;;
165520196;Aprovisionamento;Preventiva Condicional;61042;DIA;3460;Case Puma 230 4x4;14/07/2025;"A_MT_P_MEC_2,00_1- Inspeção realizada no sistema do motor. Trocar turbo compressor, está com passagem de lubrificante para o compressor e contaminando o sistema de admissão . 8146382_1; Código remam 3015489_1; 8129930_1;8115739_1   frente 262
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;1;262;Inversas;Não listado;Não programar;;;
165519219;Aprovisionamento;Preventiva Condicional;100776;BARRA;3460;Case Puma 230 4x4;12/07/2025;"A_VZ_P_MEC_1,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira da direção está vazando na arruela de aluminio. Trocar arruela de vedação da mangueira da direção.   8133107_2.   - frente 206
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;100,00%;206;Preventiva;SEM DEVOLUTIVA;Programar;;;
165520200;Aprovisionamento;Preventiva Condicional;72122;DIA;3420;John Deere CH670 2L Colhe;14/07/2025;"A_MT_P_MEC_1,00_1,00 - Inspeção realizada no sistema de motor. Trocar junta da tampa de valvula, esta vazando pela vedação.   8190338_1     f-262
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;86,30%;262;Inversas;Não listado;Não programar;;;
165520201;Aprovisionamento;Preventiva Condicional;72122;DIA;3420;John Deere CH670 2L Colhe;14/07/2025;"A_MT_P_MEC_0,10_1,00 - Inspeção realizada no sistema de motor. Trocar tampa de abastecimento do oleo do carter, esta vazando pela vedação. 8144333_1                 f-262
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;0,863;262;Inversas;Não listado;Não programar;;;
165516987;Aprovisionamento;Preventiva Condicional;100781;BARRA;3460;Case Puma 230 4x4;09/07/2025;"A_VZ_P_MEC_1,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira da direção está vazando na arruela de aluminio. Trocar arruela de vedação da mangueira da direção.   8133107_2.   - frente 261  
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;99,91%;261;Preventiva;SEM DEVOLUTIVA;Programar;;;
165525823;Aprovisionamento;Preventiva Condicional;100816;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor diesel, trocar mangueira inferior do radiador, está danificada 8129948_1; 8140288_1; 8140342_1 NECESSÁRIO DRENAR FLUÍDO DE ARREFECIMENTO
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;99,52%;207;Inversas;SEM DEVOLUTIVA;Não programar;;;
165521181;Aprovisionamento;Preventiva Condicional;100826;DIA;3460;Case Puma 230 4x4;17/07/2025;"A_VZ_P_MEC_1,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira da direção está vazando na arruela de aluminio. Trocar arruela de vedação da mangueira da direção.   8133107_2.   - frente 262
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,9777;262;Preventiva;SEM DEVOLUTIVA;Programar;;;
165525764;Aprovisionamento;Preventiva Condicional;100796;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_MT_P_MEC_1_2,00 - Inspeção realizada no motor, trocar mangueira do respiro do motor, está ressecada     6000089_2; 6000090_2; 8194198_1     frente 210
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;91,85%;210;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520230;Liberado para Programação;Preventiva Condicional;100805;DIA;3460;Case Puma 230 4x4;14/07/2025;"A_VZ_S_MEC_8_2,00 - Inspeção realizada na transmissão, corrigir vazamento crítico no cabeçote da transmissão, está com vazamento crítico, necessario lavar para identificar origem
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;98,58%;262;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520235;Aprovisionamento;Preventiva Condicional;100805;DIA;3460;Case Puma 230 4x4;14/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_2   8037627_2  8089271_2     frente 262

";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;98,58%;262;Inversas;Não listado;Não programar;;;
165520399;Liberado para Programação;Preventiva Condicional;100805;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_SS_P_MEC_1_0,30 - Inspeção realizada no motor diesel, trocar mangueira de combustível saída do tanque entrada da caneca de vidro, está com a trava quebrdada 8138764	_1  frente 262   Material disponível na sala de Aprovisionamento 
";A_SS_P;A;A_SS;1;SS;P;SERVIÇO;33;98,58%;262;Inversas;SEM DEVOLUTIVA;Ver e agir;;;
165520400;Aprovisionamento;Preventiva Condicional;100805;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_MT_P_MEC_1,00_0,30 - Inspeção realizada no sistema de motor. Trocar tensor da correia do motor, está com folga .    8129892_1    frente 262
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;98,58%;262;Inversas;Não listado;Não programar;;;
165520403;Aprovisionamento;Preventiva Condicional;100805;DIA;3460;Case Puma 230 4x4;15/07/2025;"M_MT_P_MEC_1,00_1 - Inspeção realizada no sistema do motor. Trocar o tensor da correia do compressor de ar, está com folga .8138304_1   frente 262
";M_MT_P;M;M_MT;2;MT;P;MATERIAL;33;0,9858;262;Inversas;Não listado;Não programar;;;
165525782;Aprovisionamento;Preventiva Condicional;50929;BARRA;3460;Case Puma 230 4x4;25/07/2025;"B_MT_P_MEC_2_2,,00 - Inspeção realizada no motor, trocar mangueiras da linha de vacúo do purificador/escape, estão ressecadas 8162187_2; 8129943_1; 8165112_1; 8174443_2 
";B_MT_P;B;B_MT;3;MT;P;MATERIAL;33;67,29%;210;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520408;Aprovisionamento;Preventiva Condicional;50917;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_MT_P_MEC_1_0,30 - Inspeção realizada no sistema do motor diesel, trocar manguiera de limpeza a vácuo do purificador de ar, está ressecada. causando a quebra do purificador de ar 8129943_1; 8162187_2  frente 262
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;100,00%;262;Inversas;Não listado;Não programar;;;
165520411;Aprovisionamento;Preventiva Condicional;50917;DIA;3460;Case Puma 230 4x4;15/07/2025;"M_MT_P_MEC_1,00_1 - Inspeção realizada no sistema do motor. Trocar o tensor da correia do compressor de ar, está com folga .8138304_1   frente 262
";M_MT_P;M;M_MT;2;MT;P;MATERIAL;33;1;262;Inversas;Não listado;Não programar;;;
165520412;Liberado para Programação;Preventiva Condicional;50917;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_SS_S_SOL_1_1,00 - Inspeção realizada na barra de tração, soldar trinca inicial na solda do alojamento do pino bola. está com trinca 
";A_SS_S;A;A_SS;1;SS;S;SERVIÇO;33;100,00%;262;Inversas;SEM DEVOLUTIVA;Ver e agir;;;
165520419;Aprovisionamento;Preventiva Condicional;50917;DIA;3460;Case Puma 230 4x4;15/07/2025;"M_OT_P_MEC_1_1,00 - Inspeção realizada na estrutura, trocar paralama traseiro LE, está quebrado na fixação 8141779_1
";M_OT_P;M;M_OT;2;OT;P;MATERIAL;33;100,00%;262;Inversas;Não listado;Não programar;;;
165520420;Aprovisionamento;Preventiva Condicional;50917;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar a cavilha superior LD ( que possui o sensor ), está sem o condutor de lubrificação  8145141_1; 8162309_1; 8109845_1; 8167849_1; 8150941_1; 8185733_1; 8109844_1 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;262;Inversas;Não listado;Não programar;;;
165520425;Liberado para Programação;Preventiva Condicional;100820;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_MT_S_MEC_1_1,00 - Inspeção realizada no motor, ajustar tubo sanfonado do escape, está em atrico com o coletor 
";A_MT_S;A;A_MT;1;MT;S;SERVIÇO;33;0,9254;262;Inversas;Não listado;Não programar;;;
165520426;Liberado para Programação;Preventiva Condicional;100820;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_VZ_S_MEC_1_1,00 - Inspeção realizada na transmissão, verificar vazamento crítico na transmissão, necessário lavar para identificar origem
";A_VZ_S;A;A_VZ;1;VZ;S;SERVIÇO;33;92,54%;262;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520428;Aprovisionamento;Preventiva Condicional;100820;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_2   8037627_2       frente 262  
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,9254;262;Inversas;Não listado;Não programar;;;
165520430;Liberado para Programação;Preventiva Condicional;100820;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_TR_S_MEC_1_1 - Inspeção realizada na transmissão, verificar problema em central eletrônica de gerenciamento da transmissão, trator está saindo em 7° marcha e não possui recurso para mudança de velocidade PLANEJAMENTO DIRECIONAR A SUPERVISÃO DO EQUIPAMENTO.
";A_TR_S;A;A_TR;1;TR;S;SERVIÇO;33;92,54%;262;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520434;Aprovisionamento;Preventiva Condicional;61042;DIA;3460;Case Puma 230 4x4;15/07/2025;"M_VZ_P_MEC_1_2,00 - Inspeção realizada no sistema pneumático, trocar o compressor pneumático, está com vazamento 3011133_1 frente 262
";M_VZ_P;M;M_VZ;2;VZ;P;MATERIAL;33;1;262;Inversas;SEM DEVOLUTIVA;Não programar;;;
165520435;Aprovisionamento;Preventiva Condicional;61042;DIA;3460;Case Puma 230 4x4;15/07/2025;"B_MT_P_MEC_1_1,00 - Inspeção realizada no motor - trocar tensor de correia do compressor de ar pneumático, o atual está com folga 8138304_01 frente 262
";B_MT_P;B;B_MT;3;MT;P;MATERIAL;33;1;262;Inversas;Não listado;Não programar;;;
165520436;Aprovisionamento;Preventiva Condicional;61042;DIA;3460;Case Puma 230 4x4;15/07/2025;"A_OT_P_MEC_1_1,00 - Inspeção realizada no estrutura, trocar carenagem LE do motor, está quebrada 8140478_1; 8151032_10; 8143278_10; 8143306_10; 8143305_10 
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;100,00%;262;Inversas;Não listado;Não programar;;;
165525837;Aprovisionamento;Preventiva Condicional;98416;BARRA;3460;MB Axor3131 8x4 Trans.CCT;25/07/2025;"A_VZ_P_MEC_1_0,30 - Inspeção realizada no sistema arla. Trocar tanque do arla.Trava do bocal do tanque esta danificado.   8121710_1  8174965_1 
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,9359;209;Preventiva;Não listado;Programar;;;
165526812;Aprovisionamento;Preventiva Condicional;100800;DIA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_P_MEC_1_1,00 - Inspeção realizada no sistema da transmissão. Trocar o medidor de nível de oleo da transmissão .Está ofuscado 8130023_1. NECESÁRIO DRENAR ÓLEO DE TRANSMISSÃO frente 261
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,9841;261;Preventiva;Não listado;Programar;;;
165521102;Aprovisionamento;Preventiva Condicional;61042;DIA;3460;Case Puma 230 4x4;16/07/2025;"B_MT_P_MEC_1_0,30_1 - Inspeção realizado no motor diesel. Tensor da correia do motor esta danificado. Trocar tensor da correia do motor.  8129892_1.  frente 262 
";B_MT_P;B;B_MT;3;MT;P;MATERIAL;33;100,00%;262;Inversas;Não listado;Não programar;;;
165521103;Aprovisionamento;Preventiva Condicional;61042;DIA;3460;Case Puma 230 4x4;16/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada na tomada de força. Trocar retentor da saida da tomada de força. 8141329_01, 8118397_01, 4115423_01. frente 262
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;1;262;Inversas;Não listado;Não programar;;;
165522820;Aprovisionamento;Preventiva Condicional;100772;BARRA;3460;Case Puma 230 4x4;19/07/2025;"A_VZ_P_MEC_1_1,00 - Inspeção realizada no sistema da transmissão. Trocar o medidor de nível de oleo da transmissão .Está vazando 8130023_1. NECESÁRIO DRENAR ÓLEO DE TRANSMISSÃO frente 202
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;100,00%;202;Preventiva;Não listado;Programar;;;
165529569;Aprovisionamento;Preventiva Condicional;100791;BARRA;3460;Case Puma 230 4x4;02/08/2025;"A_VZ_P_MEC_1_1,00 - Inspeção realizada no sistema da transmissão. Trocar o medidor de nível de oleo da transmissão .Está vazando 8130023_1. NECESÁRIO DRENAR ÓLEO DE TRANSMISSÃO frente 203
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;92,19%;203;Preventiva;Não listado;Programar;;;
165521115;Aprovisionamento;Preventiva Condicional;100761;DIA;3460;Case Puma 230 4x4;16/07/2025;"A_VZ_P_MEC_2,00_2,00 - Inspeção realizada no sistema de transmissão. Trocar reparo da carcaça do filtro de transmissão. Esta vazando. NECESSARIO ESGOTAR O OLEO DA TRANSMISSÃO.        8140307_2   8125593_1   frente 262
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;92,71%;262;Preventiva;Não listado;Programar;;;
165526193;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_MT_P_MEC_1_1,00 - Inspeção realizada no sistema admissao - Instalar vedação de proteção da mangueira do intercooler L/E do motor diesel, esta sem e esfregando a mangueira proximo a entrada do radiador.      8189971_01; 8140288_2; 8119302_1  frente 208
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;66,74%;208;Inversas;SEM DEVOLUTIVA;Não programar;;;
165521112;Aprovisionamento;Preventiva Condicional;100761;DIA;3460;Case Puma 230 4x4;16/07/2025;"B_VZ_P_MEC_1_2,00 - Inspeção realizada no sistema pneumático, trocar o compressor pneumático, está com vazamento 3011133_1 frente 262
";B_VZ_P;B;B_VZ;3;VZ;P;MATERIAL;33;92,71%;262;Preventiva;SEM DEVOLUTIVA;Ver e agir;;;
165524188;Aprovisionamento;Preventiva Condicional;100811;BARRA;3460;Case Puma 230 4x4;22/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_2   8037627_2         
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,8606;207;Preventiva;Não listado;Programar;;;
165521114;Aprovisionamento;Preventiva Condicional;100761;DIA;3460;Case Puma 230 4x4;16/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_2   8037627_2       frente 262     
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;92,71%;262;Preventiva;Não listado;Programar;;;
165519224;Aprovisionamento;Preventiva Condicional;100776;BARRA;3460;Case Puma 230 4x4;12/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_2   8037627_2  8089271_2     frente 206
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;100,00%;206;Preventiva;Não listado;Programar;;;
165521178;Aprovisionamento;Preventiva Condicional;100826;DIA;3460;Case Puma 230 4x4;17/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no eixo dianteiro, trocar retentor  do semi eixo  LE, está com vazamento 8118060_1; 8118061_1  6031339_1; 8072952_1;8035182_1; 8139397_1 NECESSÁRIO REMOVER O PNEU DIANTEIRO E CALÇAR O EIXO COM CAVALETE.  LEVAR SOQUETE 90MM E TORQUIMETRO PARA APERTAR A PORCA DO CUBO APLICAR TORQUE 500-545N.M  frente 262  
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;97,77%;262;Preventiva;Não listado;Programar;;;
165525787;Aprovisionamento;Preventiva Condicional;100788;BARRA;3460;Case Puma 230 4x4;25/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_2   8037627_2  8089271_2     frente 210 
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;94,99%;210;Preventiva;Não listado;Programar;;;
165526198;Aprovisionamento;Preventiva Condicional;100782;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_OT_P_MEC_2_2,00 - Inspeção realizada no sistema hidráuluico, trocar mangueiras da válvula (orbitrol) estão ressecadas.8169052_1; 8157567	_1; 8133082_1; 8133082_2; 8133194_1; 8133080_1; 8133107_2; 8138329_1; 8138291_1; 8141595_6; 8130886_6; 8133082_1
";A_OT_P;A;A_OT;1;OT;P;MATERIAL;33;0,6674;208;Inversas;SEM DEVOLUTIVA;Não programar;;;
165526836;Aprovisionamento;Preventiva Condicional;100795;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_P_2,00_1,00 - Inspeção realizado no sistema hidraulico. Mangueira do filtro hidraulico está ressecada. Trocar mangueira do filtro hidraulico e visor .  8186746_1; 8130023_1; 8174443_2. NECESSÁRIO DRENAR O FLUÍDO DA TRANSMISSÃO
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;0,8483;206;Inversas;SEM DEVOLUTIVA;Não programar;;;
165526806;Aprovisionamento;Preventiva Condicional;100800;DIA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_3   8037627_3        f-261
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;98,41%;261;Preventiva;Não listado;Programar;;;
165526816;Aprovisionamento;Preventiva Condicional;100781;BARRA;3460;Case Puma 230 4x4;28/07/2025;"A_VZ_P_MEC_2_2,00 - Inspeção realizada no sistema comando. Trocar reparo do comando, esta vazando.      8130009_3   8037627_3 
";A_VZ_P;A;A_VZ;1;VZ;P;MATERIAL;33;99,91%;261;Preventiva;Não listado;Programar;;;
165521759;Aprovisionamento;Preventiva Condicional;100826;DIA;3460;Case Puma 230 4x4;17/07/2025;"A_MT_P_MEC_2_2,00 - Inspeção realizada no motor diesel, trocar junta do trocador de calor LD do motor diesel, está com vazamento 8123590_1;8123591_1;  8187218_1  frente 262    NECESSÁRIO DRENAR FLUÍDO DE ARREFECIMENTO
";A_MT_P;A;A_MT;1;MT;P;MATERIAL;33;97,77%;262;Preventiva;Não listado;Programar;;;
165509044;Aprovisionamento;Preventiva Condicional;139521;BARRA;3420;John Deere CH570 1L Colhe;24/06/2025;"B_OT_P_1,00_1,00 - Inspeção realizada no extrator primario. Trocar o capuz do extrator de palha. Está trincado com remendo. 8135266_1.
";B_OT_P;B;B_OT;3;OT;P;MATERIAL;33;0,7731;210;Preventiva;Não listado;Programar;;;
165526843;Aprovisionamento;Preventiva Condicional;100787;BARRA;3460;Case Puma 230 4x4;28/07/2025;"B_OT_P_MEC_1_1,00 - Inspeção realizada no estrutura, trocar carenagem LD do motor, está quebrada 8140477_1; 8151032_10; 8143278_10; 8143306_10; 8143305_10  
";B_OT_P;B;B_OT;3;OT;P;MATERIAL;33;93,15%;206;Preventiva;Não listado;Programar;;;
165510867;Aprovisionamento;Preventiva Condicional;98400;BARRA;3460;MB Axor3131 8x4 Trans.CCT;27/06/2025;"B_SS_P_MEC_1_1,00 - Inspeção realizada no eixo dianteiro, trocar terminal 90° LD da barra curta superior LD, está com folga 8178943_1
";B_SS_P;B;B_SS;3;SS;P;MATERIAL;33;0,9903;206;Preventiva;Não listado;Programar;;;
